전공영역1,전공영역2,구분,학수번호-분반,교과목명,교수,시간,학점,담은 인원,정원,비고
의과대학,의학과,전공일반,MED3134-41,페이션트익스피리언스4,박택규,화11:00-11:50【미지정】화12:00-12:50【미지정】,1,0,0,"오프라인, M6 수강과목"
의과대학,의학과,전공일반,MED3136-41,의료법규,김형진,화13:00-13:50【미지정】,1,1,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, M5 수강과목"
의과대학,의학과,전공일반,MED3140-41,사회와의사:건강증진,이명순,수10:00-10:50【711127】,1,3,0,"오프라인, M4 수강과목"
의과대학,의학과,전공일반,MED3141-41,사회와의사:의료관리,박재현,화12:00-12:50【미지정】,1,0,0,"오프라인, M5 수강과목"
의과대학,의학과,전공일반,MED3142-41,사회와의사:환경의학,김종헌,화13:00-13:50【미지정】화14:00-14:50【미지정】,2,0,0,"오프라인, M5 수강과목"
의과대학,의학과,전공일반,MED3153-41,"핵심과정6(생식의학,소아과학)",오수영,화14:00-14:50【711127】화15:00-15:50【711127】수11:00-11:50【711127】수12:00-12:50【711127】수13:00-13:50【711127】수14:00-14:50【711127】수15:00-15:50【711127】수16:00-16:50【711127】,8,3,0,"오프라인, M4 수강과목"
의과대학,의학과,전공일반,MED3155-41,핵심과정평가,허경민,금09:00-09:50【711108】,1,3,0,"오프라인, M4 수강과목"
의과대학,의학과,전공일반,MED3156-41,인체유전심화,김종원,금10:00-10:50【711127】,1,2,0,"오프라인, M4 수강과목"
의과대학,의학과,전공일반,MED3159-41,임상실습입문,이상훈,월08:00-08:50【미지정】월09:00-09:50【미지정】,1,0,0,"오프라인, M5 수강과목"
의과대학,의학과,전공일반,MED3160-41,통합실습,최준영,월10:00-10:50【미지정】월11:00-11:50【미지정】월12:00-12:50【미지정】월13:00-13:50【미지정】,2,0,0,"오프라인, M5 수강과목"
의과대학,의학과,전공일반,MED3161-41,의료윤리3,김형진,금09:00-09:50【미지정】,1,0,0,M5 수강과목
의과대학,의학과,전공일반,MED3162-41,임상의학종합평가,이병재,금10:00-10:50【미지정】,1,0,0,"오프라인, M5 수강과목"
의과대학,의학과,전공일반,MED3173-41,임상종합실습,이병재,월08:00-08:50【미지정】월09:00-09:50【미지정】월10:00-10:50【미지정】월11:00-11:50【미지정】월12:00-12:50【미지정】월13:00-13:50【미지정】월14:00-14:50【미지정】월15:00-15:50【미지정】월16:00-16:50【미지정】월17:00-17:50【미지정】,10,0,0,"오프라인, M6 수강과목"
의과대학,의학과,전공(대학원),MED7001-41,의료AI정보학,정명진,월18:00-18:50【713304】월19:00-19:50【713304】월20:00-20:50【713304】,3,7,0,"온-오프[오프라인+Real Time Streaming], 학석박수강가능/대학원 임상계열 공필과목/수원 현장강의"
의과대학,의학과,전공일반,MED3108-41,페이션트익스피리언스1,전경만,금13:00-13:50【미지정】금14:00-14:50【미지정】,1,0,0,"오프라인, M5 수강과목"
의과대학,의예과,전공핵심,MED2028-41,인체대사와세포조절및실험,배창대,화09:00-09:50【711112】화10:00-10:50【711112】화11:00-11:50【711112】목09:00-09:50【711112】목10:00-10:50【711112】,5,38,0,"오프라인, M2 수강과목"
의과대학,의예과,전공핵심,MED2031-41,인체의구조와발생,김문영,수09:00-09:50【711112】수10:00-10:50【711112】수11:00-11:50【711112】목14:00-14:50【711112】목15:00-15:50【711112】,5,36,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, M2 수강과목"
의과대학,의예과,전공핵심,MED2032-41,인체의미세구조와기능,주경민,수13:00-13:50【711112】수14:00-14:50【711112】수15:00-15:50【711112】,3,36,0,"오프라인, M2 수강과목"
의과대학,의예과,전공핵심,MED2033-41,인체의기능,강동묵,월13:00-13:50【711112】월14:00-14:50【711112】금13:00-13:50【711112】금14:00-14:50【711112】,4,36,0,"오프라인, M2 수강과목"
의과대학,의예과,전공일반,MED2035-41,인문과인간,주경민,월15:00-15:50【711101】월16:00-16:50【711101】,2,48,0,"오프라인, M1 수강과목"
의과대학,의예과,전공일반,MED2037-41,인문과삶,한태희,월10:00-10:50【711112】월11:00-11:50【711112】,2,36,0,"오프라인, M2 수강과목"
자연과학대학,물리학과,전공(대학원),PHY4019-41,고체물리1,김영국,화12:00-13:15【31214】목13:30-14:45【31214】,3,14,0,"국제어수업, 오프라인"
자연과학대학,물리학과,전공핵심,EEE2011-41,회로이론1,홍병유,월13:30-14:45【22410】수12:00-13:15【22410】,3,58,0,"오프라인, ABEEK"
자연과학대학,물리학과,전공핵심,EEE2012-41,회로이론2,홍광석,화10:30-11:45【85613】목09:00-10:15【85613】,3,44,0,"온-오프[오프라인+강의저장], ABEEK, 전자전기공학부 2학년 반제"
자연과학대학,물리학과,전공핵심,EEE2012-42,회로이론2,홍병유,화10:30-11:45【22410】목09:00-10:15【22410】,3,48,0,"오프라인, ABEEK, 전자전기공학부 2학년 반제"
자연과학대학,물리학과,전공핵심,EEE2012-43,회로이론2,이병국,화10:30-11:45【22409】목09:00-10:15【22409】,3,49,0,"오프라인, ABEEK, 전자전기공학부 2학년 반제"
자연과학대학,물리학과,전공핵심,EEE2012-44,회로이론2,손동희,화10:30-11:45【22110】목09:00-10:15【22110】,3,49,0,"오프라인, ABEEK, 전자전기공학부 2학년 반제"
자연과학대학,물리학과,전공핵심,EEE2012-45,회로이론2,박천석,화10:30-11:45【21502】목09:00-10:15【21502】,3,64,0,"오프라인, ABEEK, 전자전기공학부 2학년 비반제_반제대상자 수강불가"
자연과학대학,물리학과,전공핵심,EEE2012-46,회로이론2,김종혁,금09:00-10:15【22410】금10:30-11:45【22410】,3,67,0,"국제어수업, 온-오프[오프라인+Real Time Streaming], ABEEK, 전자전기공학부 2학년 비반제_반제대상자 수강불가"
자연과학대학,물리학과,전공핵심,PHY2003-41,일반역학2,오필열,월13:30-14:45【31214】수12:00-13:15【31214】,3,44,0,온-오프[오프라인+강의저장]
자연과학대학,물리학과,실험실습,PHY2005-41,기초물리학실험2,정동근,토09:00-09:50【32352】토10:00-10:50【32352】토11:00-11:50【32352】토12:00-12:50【32352】,2,10,0,"오프라인, [실험.실습] 수강철회불가/ 실제 수업시간은 첫째주(오리엔테이션)에 조정"
자연과학대학,물리학과,전공핵심,PHY2007-41,수리물리학2,최기영,화10:30-11:45【31214】목09:00-10:15【31214】,3,38,0,오프라인
자연과학대학,물리학과,전공핵심,PHY2010-41,전자기학1,강대준,월16:30-17:45【31214】수15:00-16:15【31214】,3,46,0,오프라인
자연과학대학,물리학과,전공핵심,PHY2011-41,전자기학1연습,강대준,화15:00-15:50【51155】화16:00-16:50【51155】,1,35,0,오프라인
자연과학대학,물리학과,전공핵심,PHY2023-41,열및통계물리1,박성하,금12:00-13:15【31214】금13:30-14:45【31214】,3,29,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
자연과학대학,물리학과,실험실습,PHY3002-41,전자물리학실험2,강원남,토13:00-13:50【31352】토14:00-14:50【31352】토15:00-15:50【31352】토16:00-16:50【31352】,2,6,0,"오프라인, [실험.실습] 수강철회불가/ 실제 수업시간은 첫째주(오리엔테이션)에 조정"
자연과학대학,물리학과,실험실습,PHY3008-41,고급물리학실험2,최광용,토17:00-17:50【31355】토18:00-18:50【31355】토19:00-19:50【31355】토20:00-20:50【31355】,2,8,0,"오프라인, [실험.실습] 수강철회불가/ 실제 수업시간은 첫째주(오리엔테이션)에 조정"
자연과학대학,물리학과,전공일반,PHY3015-41,입자물리학,유인태,화16:30-17:45【31214】목15:00-16:15【31214】,3,19,0,오프라인
자연과학대학,물리학과,전공일반,PHY3016-41,핵물리학,채경육,월12:00-13:15【31214】수13:30-14:45【31214】,3,15,0,오프라인
자연과학대학,물리학과,전공일반,PHY3021-41,과학교육론,윤성민,월18:00-19:15【31214】월19:30-20:45【31214】,3,29,0,온-오프[오프라인+강의저장]
자연과학대학,물리학과,전공(대학원),PHY4012-41,물리세미나2,최기영,수17:00-17:50【31214】,1,7,0,"오프라인, 실제 수업 시작시간 수요일 16:30~"
자연과학대학,물리학과,전공(대학원),PHY4016-41,양자광학,최우석,화09:00-10:15【31214】목10:30-11:45【31214】,3,9,0,오프라인
자연과학대학,물리학과,전공(대학원),PHY4018-41,상대성이론,최기영,금15:00-16:15【31214】금16:30-17:45【31214】,3,6,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
자연과학대학,물리학과,전공(대학원),PHY4023-41,첨단소재물리개론,강대준,화13:30-14:45【31214】목12:00-13:15【31214】,3,4,0,오프라인
자연과학대학,물리학과,전공(대학원),PHY7002-41,대학원양자역학1,오필열,월10:30-11:45【31355】수09:00-10:15【31355】,3,11,0,"국제어수업, 온-오프[오프라인+강의저장]"
자연과학대학,물리학과,전공(대학원),PHY7004-41,통계역학,김영국,화15:00-16:15【31355】화16:30-17:45【31355】,3,8,0,"국제어수업, 오프라인"
자연과학대학,물리학과,전공(대학원),PHY7006-41,물리학특강2,이경하,월09:00-10:15【31355】수10:30-11:45【31355】,3,0,0,"오프라인, 2022 하계집중강좌 전용반"
자연과학대학,물리학과,전공(대학원),PHY7008-41,표면물리학,차승남,목12:00-13:15【31355】목13:30-14:45【31355】,3,4,0,"오프라인, 수강인원 10명 제한"
자연과학대학,물리학과,전공핵심,PHY3001-41,양자역학2,김윤배,금09:00-10:15【31214】금10:30-11:45【31214】,3,11,0,오프라인
자연과학대학,물리학과,전공일반,NAT2006-41,자연과학과인문학,이종관,금15:00-16:15【85613】금16:30-17:45【85613】,3,58,0,"온라인[사전제작], ※수강인원 70명 미만인 경우 온-오프 하이브리드로 변경"
자연과학대학,물리학과,전공(대학원),NAT4001-41,생명공학기술창업특강,이동기,수15:00-16:15【330226】수16:30-17:45【330226】,3,3,0,오프라인
자연과학대학,물리학과,전공일반,PHY3030-41,졸업논문연구,황정식,미지정,2,6,0,"오프라인, 2022학년도 2학기에 졸업논문 제출과 포스터발표 가능한 학생 수강신청"
자연과학대학,화학과,전공핵심,CHY2005-41,물리화학2,김영독,화10:30-11:45【330126】목09:00-10:15【330126】,3,76,0,오프라인
자연과학대학,화학과,전공일반,CHY3002-41,진공과표면과학,김영독,화13:30-14:45【330126】목12:00-13:15【330126】,3,49,0,오프라인
자연과학대학,화학과,전공일반,CHS2015-01,[도전학기] 인공지능기반뇌과학융합기술,남창수,월10:00-10:50【32210】월11:00-11:50【32210】월12:00-12:50【32210】수10:00-10:50【32210】수11:00-11:50【32210】수12:00-12:50【32210】,3,0,0,"온-오프[오프라인+Real Time Streaming], [도전학기]"
자연과학대학,화학과,전공일반,CHY3025-41,고분자화학,송창식,월12:00-13:15【330126】수13:30-14:45【330126】,3,26,0,온-오프[오프라인+강의저장]
자연과학대학,화학과,전공핵심,PHY2010-41,전자기학1,강대준,월16:30-17:45【31214】수15:00-16:15【31214】,3,46,0,오프라인
자연과학대학,화학과,전공일반,PHY3021-41,과학교육론,윤성민,월18:00-19:15【31214】월19:30-20:45【31214】,3,29,0,온-오프[오프라인+강의저장]
자연과학대학,화학과,전공핵심,BIO2010-41,분자생물학,박석희,금09:00-10:15【31213】금10:30-11:45【31213】,3,49,0,"오프라인, 중간고사까지 박석희,중간고사이후 김홍숙 교수님 수업/*합반평가과목"
자연과학대학,화학과,전공핵심,BIO2010-42,분자생물학,박석희,금15:00-16:15【31213】금16:30-17:45【31213】,3,32,0,"오프라인, 중간고사까지 박석희,중간고사이후 김홍숙 교수님 수업/*합반평가과목"
자연과학대학,화학과,전공핵심,CHY2006-41,유기화학2,윤승수,월13:30-14:45【330126】수12:00-13:15【330126】,3,52,0,온-오프[오프라인+강의저장]
자연과학대학,화학과,전공핵심,CHY2006-42,유기화학2,윤재숙,월13:30-14:45【330118】수12:00-13:15【330118】,3,43,0,오프라인
자연과학대학,화학과,전공핵심,CHY2007-41,무기화학2,손성욱,월16:30-17:45【330126】수15:00-16:15【330126】,3,63,0,오프라인
자연과학대학,화학과,전공핵심,CHY2008-41,분석화학2,박성호,화12:00-13:15【330126】목13:30-14:45【330126】,3,64,0,오프라인
자연과학대학,화학과,실험실습,CHY2015-41,물리화학실험2,김영독,월18:00-18:50【32254B】월19:00-19:50【32254B】,1,17,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, [실험.실습] 수강철회불가"
자연과학대학,화학과,실험실습,CHY2015-42,물리화학실험2,김영독,화18:00-18:50【32254B】화19:00-19:50【32254B】,1,21,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, [실험.실습] 수강철회불가"
자연과학대학,화학과,실험실습,CHY2015-43,물리화학실험2,김영독,수18:00-18:50【32254B】수19:00-19:50【32254B】,1,25,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, [실험.실습] 수강철회불가"
자연과학대학,화학과,실험실습,CHY2015-44,물리화학실험2,김영독,목18:00-18:50【32254B】목19:00-19:50【32254B】,1,19,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, [실험.실습] 수강철회불가"
자연과학대학,화학과,실험실습,CHY2016-41,유기화학실험2,류도현,월18:00-18:50【330231】월19:00-19:50【330231】,1,21,0,"오프라인, [실험.실습] 수강철회불가"
자연과학대학,화학과,실험실습,CHY2016-42,유기화학실험2,류도현,화18:00-18:50【330231】화19:00-19:50【330231】,1,20,0,"오프라인, [실험.실습] 수강철회불가"
자연과학대학,화학과,실험실습,CHY2016-43,유기화학실험2,윤재숙,수18:00-18:50【330231】수19:00-19:50【330231】,1,22,0,"오프라인, [실험.실습] 수강철회불가"
자연과학대학,화학과,실험실습,CHY2017-41,무기화학실험2,손성욱,목18:00-18:50【330225】목19:00-19:50【330225】,1,19,0,"오프라인, [실험.실습] 수강철회불가"
자연과학대학,화학과,전공일반,CHY3001-41,물리화학특론,팽기욱,화15:00-16:15【330126】목16:30-17:45【330126】,3,29,0,오프라인
자연과학대학,화학과,전공일반,CHY3003-41,컴퓨터화학,이진용,금12:00-13:15【51152】금13:30-14:45【51152】,3,7,0,오프라인
자연과학대학,화학과,전공일반,CHY3008-41,유기합성,배한용,월15:00-16:15【330126】수16:30-17:45【330126】,3,44,0,오프라인
자연과학대학,화학과,전공일반,CHY3011-41,생물화학2,김양균,화16:30-17:45【330126】목15:00-16:15【330126】,3,13,0,오프라인
자연과학대학,화학과,전공일반,CHY3026-41,생체분자화학,이원화,월10:30-11:45【330126】수09:00-10:15【330126】,3,9,0,오프라인
자연과학대학,화학과,실험실습,CHY3027-41,생물화학실험,이원화,월18:00-18:50【330225】월19:00-19:50【330225】,1,16,0,"오프라인, [실험.실습] 수강철회불가"
자연과학대학,화학과,실험실습,CHY3028-41,분석화학실험,윤완수,화18:00-18:50【330219】화19:00-19:50【330219】,1,24,0,"오프라인, [실험.실습] 수강철회불가"
자연과학대학,화학과,전공일반,CHY3041-41,재료화학2,정덕영,화09:00-10:15【330126】목10:30-11:45【330126】,3,41,0,오프라인
자연과학대학,화학과,전공(대학원),CHY4003-41,고급무기화학,손성욱,화12:00-13:15【330118】화13:30-14:45【330118】,3,25,0,"국제어수업, 오프라인"
자연과학대학,화학과,전공(대학원),CHY4004-41,고급분석화학1,박성호,수15:00-16:15【330118】수16:30-17:45【330118】,3,23,0,"국제어수업, 오프라인"
자연과학대학,화학과,전공(대학원),CHY4010-41,머신러닝화학,허준석,수12:00-13:15【330226】수13:30-14:45【330226】,3,7,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
자연과학대학,화학과,전공(대학원),CHY4011-41,고급소재화학1,김지만,월15:00-16:15【330226】월16:30-17:45【330226】,3,2,0,"국제어수업, 오프라인"
자연과학대학,화학과,전공(대학원),CHY4013-41,고분자소재화학,고두현,월12:00-13:15【330226】월13:30-14:45【330226】,3,2,0,"국제어수업, 오프라인"
자연과학대학,화학과,전공일반,CHY3021-41,졸업논문연구2,손성욱,미지정,2,13,0,오프라인
자연과학대학,화학과,전공일반,CHY3035-41,화학개별연구2,손성욱,미지정,2,2,0,오프라인
자연과학대학,화학과,전공일반,CHY3037-41,화학개별연구4,손성욱,미지정,2,1,0,오프라인
자연과학대학,화학과,전공(대학원),CHY4005-41,화학현장실습1,손성욱,미지정,1,0,0,오프라인
자연과학대학,화학과,전공(대학원),CHY4006-41,화학현장실습2,손성욱,미지정,2,0,0,오프라인
자연과학대학,화학과,전공(대학원),CHY4007-41,화학현장실습3,손성욱,미지정,3,0,0,오프라인
자연과학대학,화학과,전공(대학원),CHY4008-41,화학현장실습4,손성욱,미지정,4,0,0,오프라인
자연과학대학,화학과,전공핵심,PHY3001-41,양자역학2,김윤배,금09:00-10:15【31214】금10:30-11:45【31214】,3,11,0,오프라인
자연과학대학,화학과,전공일반,NAT2006-41,자연과학과인문학,이종관,금15:00-16:15【85613】금16:30-17:45【85613】,3,58,0,"온라인[사전제작], ※수강인원 70명 미만인 경우 온-오프 하이브리드로 변경"
자연과학대학,화학과,전공(대학원),NAT4001-41,생명공학기술창업특강,이동기,수15:00-16:15【330226】수16:30-17:45【330226】,3,3,0,오프라인
정보통신대학,전자전기컴퓨터공학전공,전공일반,ERC2007-41,공학수치해석,전경수,목09:00-10:15【26507】목10:30-11:45【26507】,3,33,0,"온-오프[오프라인+강의저장], ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공일반,ERC2007-43,공학수치해석,자비단,화13:30-14:45【26513】목12:00-13:15【26513】,3,44,0,"국제어수업, 오프라인, ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공일반,ICE2003-43,확률및랜덤프로세스,김중규,화09:00-10:15【22211】목10:30-11:45【22211】,3,68,0,"온라인[사전제작], ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공일반,ICE2003-45,확률및랜덤프로세스,이준호,화15:00-16:15【22211】목16:30-17:45【22211】,3,49,0,"오프라인, ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공일반,ICE2003-46,확률및랜덤프로세스,최재혁,화15:00-16:15【400118】목16:30-17:45【400118】,3,37,0,"온-오프[오프라인+강의저장], ABEEK, 반도체시스템공학과 전용반"
정보통신대학,전자전기컴퓨터공학전공,전공핵심/전공일반,SWE2015-42,자료구조개론,염익준,화09:00-10:15【330110】목10:30-11:45【330110】,3,157,0,"강의저장수업, 온라인[사전제작], ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공일반,EEE3009-41,디스플레이공학,이준신,월13:30-14:45【22110】수12:00-13:15【22110】,3,9,0,"국제어수업, 온-오프[오프라인+강의저장], ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공(대학원),ECE4247-41,전력전자시스템해석,이병국,화18:00-19:15【23529】화19:30-20:45【23529】,3,17,0,오프라인
정보통신대학,전자전기컴퓨터공학전공,전공(대학원),ECE4249-41,컴퓨터비전,이준호,수12:00-13:15【85777】수13:30-14:45【85777】,3,5,0,오프라인
정보통신대학,전자전기컴퓨터공학전공,전공일반/전공핵심,EEE2008-41,신호및시스템,김종혁,월09:00-10:15【21534】수10:30-11:45【21534】,3,55,0,"온-오프[오프라인+Real Time Streaming], ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공일반,EEE3049-41,컴퓨터네트워크개론,신지태,화15:00-16:15【21534】목16:30-17:45【21534】,3,18,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공일반,ICE3001-41,마이크로프로세서,마난무함마드,화12:00-13:15【22410】목13:30-14:45【22410】,3,28,0,"국제어수업, 오프라인, ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공일반,ICE3028-43,임베디드시스템설계,신동군,화13:30-14:45【400202】목12:00-13:15【400126】,3,15,0,"오프라인, ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공일반,COV3002-01,유비쿼터스사회와소통능력,이윤경,금09:00-10:15【33301】금10:30-11:45【33301】,3,54,0,오프라인
정보통신대학,전자전기컴퓨터공학전공,전공핵심,EEE2006-41,물리전자,김길호,화09:00-10:15【22110】목10:30-11:45【22110】,3,44,0,"온-오프[오프라인+강의저장], ABEEK, 전자전기공학부 2학년 반제"
정보통신대학,전자전기컴퓨터공학전공,전공핵심,EEE2006-42,물리전자,이재형,화09:00-10:15【26305】목10:30-11:45【26305】,3,51,0,"오프라인, ABEEK, 전자전기공학부 2학년 반제"
정보통신대학,전자전기컴퓨터공학전공,전공핵심,EEE2006-43,물리전자,송장근,화09:00-10:15【21534】목10:30-11:45【21534】,3,54,0,"오프라인, ABEEK, 전자전기공학부 2학년 반제"
정보통신대학,전자전기컴퓨터공학전공,전공핵심,EEE2006-45,물리전자,유우종,화09:00-10:15【미지정】목10:30-11:45【미지정】,3,86,0,"온라인[사전제작], ABEEK, 전자전기공학부 2학년 비반제_반제대상자 수강불가"
정보통신대학,전자전기컴퓨터공학전공,전공핵심,EEE2006-46,물리전자,박진홍,화16:30-17:45【21534】목15:00-16:15【21534】,3,64,0,"온-오프[오프라인+강의저장], ABEEK, 전자전기공학부 2학년 비반제_반제대상자 수강불가"
정보통신대학,전자전기컴퓨터공학전공,전공핵심,SWE3022-41,컴퓨터네트웍개론,정재훈,화13:30-14:45【26312】목12:00-13:15【26312】,3,27,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK, 소프트웨어/컴퓨터공학과 반제(복전생 제외)"
정보통신대학,전자전기컴퓨터공학전공,전공핵심,SWE3022-42,컴퓨터네트웍개론,염익준,화13:30-14:45【26310】목12:00-13:15【26310】,3,66,0,"오프라인, ABEEK, 소프트웨어/컴퓨터공학과 반제(복전생 제외)"
정보통신대학,전자전기컴퓨터공학전공,전공핵심,SWE3022-43,컴퓨터네트웍개론,최형기,월16:30-17:45【51155】수15:00-16:15【51155】,3,94,0,"온-오프[오프라인+강의저장], ABEEK, 복수전공생 및 재학생 전용"
정보통신대학,전자전기컴퓨터공학전공,전공핵심/전공일반,ICE3037-42,종합설계프로젝트,조준동,수18:00-19:15【51356】수19:30-20:45【51356】,3,52,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK, 전자전기공학부 전용반"
정보통신대학,전자전기컴퓨터공학전공,전공핵심/전공일반,ICE3037-43,종합설계프로젝트,타메르,화16:30-17:45【26305】목15:00-16:15【26305】,3,22,0,"국제어수업, 온-오프[오프라인+강의저장], ABEEK, 소프트웨어학과 전용반"
정보통신대학,전자전기컴퓨터공학전공,전공핵심/전공일반,CSE3036-41,컴퓨터공학세미나,정재훈,월15:00-15:50【330110】수17:00-17:50【330110】,1,65,0,"국제어수업, 온라인[사전제작], ABEEK, 실제수업시간: 수요일 17:00~17:50, 월요일 수업 없음"
정보통신대학,전자전기컴퓨터공학전공,전공일반,EEE3011-41,디지털신호처리,전병우,화12:00-13:15【22211】목13:30-14:45【22211】,3,28,0,"국제어수업, 오프라인, ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공일반,EEE3032-42,통신시스템,김동인,화12:00-13:15【21534】목13:30-14:45【21534】,3,7,0,"강의저장수업 + 국제어, 온-오프[오프라인+강의저장], ABEEK"
정보통신대학,전자전기컴퓨터공학전공,전공핵심/전공일반,ICE2001-41,논리회로,박종구,월12:00-13:15【23217】수13:30-14:45【23217】,3,58,0,"오프라인, ABEEK"
