전공영역1,전공영역2,구분,학수번호-분반,교과목명,교수,시간,학점,담은 인원,정원,비고
문과대학,유라시아지역문화경제전공,전공일반,ECO3018-02,국제통상론,양은모,화09:00-10:15【31403】화10:30-11:45【31403】,3,82,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
문과대학,유라시아지역문화경제전공,전공일반,ECO3018-I1,국제통상론,김영한,【iCampus 수업】,3,193,0,중대형온라인강의 + 국제어
문과대학,중어중문학과,전공일반,CHI3034-01,무역서신강독,김선희,화13:30-14:45【31607】목12:00-13:15【31607】,3,43,0,오프라인
문과대학,중어중문학과,전공일반,CLA2003-01,인문학명저산책,허민,월09:00-10:15【31406】월10:30-11:45【31406】,3,52,0,오프라인
문과대학,중어중문학과,전공일반,CLA2003-02,인문학명저산책,오윤희,월10:30-11:45【31409】수09:00-10:15【31409】,3,58,0,오프라인
문과대학,중어중문학과,전공일반,CLA2003-04,인문학명저산책,김종엽,화18:00-19:15【31706】화19:30-20:45【31706】,3,75,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 경우에 따라 게더타운 혹은 Zep으로 실시간 수업 진행"
문과대학,중어중문학과,전공핵심,CHI2020-01,중국근대문학사,남종진,화15:00-16:15【31604】목16:30-17:45【31604】,3,59,0,오프라인
문과대학,중어중문학과,전공일반,CHI2022-01,중국어학특강,이정심,금12:00-13:15【31707】금13:30-14:45【31707】,3,21,0,오프라인
문과대학,중어중문학과,전공핵심,CHI2025-01,초급중어강독,장수연,화16:30-17:45【31609】목15:00-16:15【31609】,3,14,0,오프라인
문과대학,중어중문학과,전공핵심,CHI2026-01,중국어문형연습,조은정,월16:30-17:45【31707】수15:00-16:15【31707】,3,40,0,오프라인
문과대학,중어중문학과,전공핵심,CHI2027-01,초급중회화,왕수향,화12:00-13:15【31302】목13:30-14:45【31302】,3,12,0,오프라인
문과대학,중어중문학과,전공핵심,CHI2028-01,중급중회화,위펑,화09:00-10:15【31301】목10:30-11:45【31301】,3,13,0,"국제어수업, 오프라인"
문과대학,중어중문학과,전공핵심,CHI2028-02,중급중회화,위펑,화10:30-11:45【31608】목09:00-10:15【31608】,3,12,0,"국제어수업, 오프라인"
문과대학,중어중문학과,전공일반,CHI3012-01,고급중회화2,이안동,화12:00-13:15【31301】목13:30-14:45【31301】,3,8,0,"국제어수업, 오프라인"
문과대학,중어중문학과,전공일반,CHI3018-01,중작문실습,위펑,화13:30-14:45【31306B】목12:00-13:15【31306B】,3,22,0,"국제어수업, 오프라인"
문과대학,중어중문학과,전공일반,CHI3035-01,시사문강독,이정심,화16:30-17:45【31603】목15:00-16:15【31603】,3,19,0,오프라인
문과대학,중어중문학과,전공일반,CHI3036-01,중국고전과인문학,김금남,월16:30-17:45【31301】수15:00-16:15【31301】,3,14,0,오프라인
문과대학,중어중문학과,전공일반,CHI3043-01,중국현대문학사,김상원,금15:00-16:15【31706】금16:30-17:45【31706】,3,18,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 혁신 수업 [사전제작 온라인 콘텐츠 1시간 + 오프라인 2시간]"
문과대학,중어중문학과,전공일반,CHI3046-01,고급중어선독,김윤자,월12:00-13:15【31706】수13:30-14:45【31706】,3,36,0,오프라인
문과대학,중어중문학과,전공핵심,CHI2008-01,중급중어강독2,김호,월15:00-16:15【31609】수16:30-17:45【31609】,3,37,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 온라인사전강의1.5시간+오프라인RTS1.5시간(필요시온라인RTS병행)"
문과대학,중어중문학과,전공핵심,CHI2024-01,중문법,변형우,월13:30-14:45【31605】수12:00-13:15【31605】,3,47,0,온-오프[오프라인+강의저장]
문과대학,중어중문학과,전공일반,CHI3041-01,중국역대산문감상,김호,수09:00-10:15【31609】수10:30-11:45【31609】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 온라인사전강의1.5시간+오프라인RTS2시간(필요시온라인RTS병행)"
문과대학,중어중문학과,전공(대학원),CHI4023-01,고대중국어의이해,변형우,목15:00-16:15【31302】목16:30-17:45【31302】,3,3,0,오프라인
문과대학,고전학연계전공,전공/전공핵심,DKL2007-01,고전시가의이해,정인숙,월13:30-14:45【31607】수12:00-13:15【31607】,3,58,0,"오프라인, 교양인정전공교과목(비전공생수강시, 균형교양 인간/문화의이해영역으로 인정)"
문과대학,고전학연계전공,전공일반,CLA2003-01,인문학명저산책,허민,월09:00-10:15【31406】월10:30-11:45【31406】,3,52,0,오프라인
문과대학,고전학연계전공,전공일반,CLA2003-02,인문학명저산책,오윤희,월10:30-11:45【31409】수09:00-10:15【31409】,3,58,0,오프라인
문과대학,고전학연계전공,전공일반,CLA2003-04,인문학명저산책,김종엽,화18:00-19:15【31706】화19:30-20:45【31706】,3,75,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 경우에 따라 게더타운 혹은 Zep으로 실시간 수업 진행"
문과대학,고전학연계전공,전공일반,CLA3007-01,동아시아의현대고전,최진석,화09:00-10:15【31706】화10:30-11:45【31706】,3,46,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
문과대학,고전학연계전공,전공일반,COS3042-01,유가고전영어강독,이용윤,월13:30-14:45【31503】수12:00-13:15【31503】,3,11,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
문과대학,고전학연계전공,전공핵심,KLC2016-01,중급한문,이성민,금15:00-16:15【31507】금16:30-17:45【31507】,3,8,0,오프라인
문과대학,고전학연계전공,전공핵심,LIT2002-01,희랍어독해연습,김태경,금09:00-10:15【31613】금10:30-11:45【31613】,3,8,0,온-오프[오프라인+Real Time Streaming]
문과대학,고전학연계전공,전공일반,LIT3003-01,서양중세문학강독,션노르만딘,수09:00-10:15【31512】수10:30-11:45【31512】,3,41,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
문과대학,고전학연계전공,전공일반,DKL3029-01,조선후기소설강독,이지하,화15:00-16:15【31311】목16:30-17:45【31311】,3,7,0,오프라인
문과대학,고전학연계전공,전공핵심,ENG2001-01,영미시입문,손나리,금15:00-16:15【31406】금16:30-17:45【31406】,3,36,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
문과대학,고전학연계전공,전공일반,KLC3021-01,동아시아의한문학,김용태,월16:30-17:45【31311】수15:00-16:15【31311】,3,4,0,온-오프[오프라인+강의저장]
문과대학,러시아어문학과,전공일반,CLA2003-01,인문학명저산책,허민,월09:00-10:15【31406】월10:30-11:45【31406】,3,52,0,오프라인
문과대학,러시아어문학과,전공일반,CLA2003-02,인문학명저산책,오윤희,월10:30-11:45【31409】수09:00-10:15【31409】,3,58,0,오프라인
문과대학,러시아어문학과,전공일반,CLA2003-04,인문학명저산책,김종엽,화18:00-19:15【31706】화19:30-20:45【31706】,3,75,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 경우에 따라 게더타운 혹은 Zep으로 실시간 수업 진행"
문과대학,러시아어문학과,전공일반,DKL3017-01,비교문학.문화론,박진영,월16:30-17:45【31604】수15:00-16:15【31604】,3,62,0,"오프라인, ★ 한국인 학생반(외국인 학생 수강불가) ★"
문과대학,러시아어문학과,전공일반,DKL3017-02,비교문학.문화론,강부원,수09:00-10:15【31606】수10:30-11:45【31606】,3,33,0,"온-오프[오프라인+Real Time Streaming], ★ 외국인 학생반(한국인 학생 수강불가) ★"
문과대학,러시아어문학과,전공일반,ILI3004-01,디지털문명과언어의미래,최명원,화13:30-14:45【31503】목12:00-13:15【31503】,3,16,0,오프라인
문과대학,러시아어문학과,전공일반,RUS2004-01,초급러시아어회화2,포포바에카테리나블라지미로브나,화09:00-10:15【31302】목10:30-11:45【31302】,3,7,0,"국제어수업, 오프라인"
문과대학,러시아어문학과,전공일반,RUS2004-02,초급러시아어회화2,포포바에카테리나블라지미로브나,화10:30-11:45【31302】목09:00-10:15【31302】,3,6,0,"국제어수업, 오프라인"
문과대학,러시아어문학과,전공핵심,RUS2007-01,중급러시아어2,이형구,월13:30-14:45【31707】수12:00-13:15【31707】,3,7,0,오프라인
문과대학,러시아어문학과,전공핵심,RUS2009-01,중급러시아어회화2,포포바에카테리나블라지미로브나,화13:30-14:45【31311】목12:00-13:15【31311】,3,6,0,"국제어수업, 오프라인"
문과대학,러시아어문학과,전공일반,RUS3003-01,러시아어학의이해2,안혁,화16:30-17:45【31306B】목15:00-16:15【31306B】,3,9,0,오프라인
문과대학,러시아어문학과,전공핵심,RUS3021-01,20세기러시아문학과사회,이형구,금15:00-16:15【31607】금16:30-17:45【31607】,3,16,0,오프라인
문과대학,러시아어문학과,전공일반,RUS3037-01,토르플러시아어2,포포바에카테리나블라지미로브나,월12:00-13:15【31301】수13:30-14:45【31301】,3,5,0,"국제어수업, 오프라인"
문과대학,러시아어문학과,전공일반,RUS3044-01,러시아소설,이규영,금09:00-10:15【31604】금10:30-11:45【31604】,3,29,0,오프라인
문과대학,러시아어문학과,전공일반,RUS3046-01,도스토옙스키와인공지능,오종우,수18:00-19:15【31707】수19:30-20:45【31707】,3,25,0,오프라인
문과대학,러시아어문학과,전공(대학원),RUS4009-01,러시아작가세미나1,최진석,금12:00-13:15【33212】금13:30-14:45【33212】,3,1,0,오프라인
문과대학,러시아어문학과,전공(대학원),RUS4011-01,러시아정교사상세미나,이규영,금15:00-16:15【31702】금16:30-17:45【31702】,3,8,0,오프라인
문과대학,러시아어문학과,전공/전공일반,RUS2011-01,러시아예술의이해,이훈석,금18:00-19:15【31507】금19:30-20:45【31507】,3,27,0,"오프라인, 교양인정전공교과목(비전공생수강시, 균형교양 인간/문화의이해영역으로 인정)"
문과대학,러시아어문학과,전공일반,RUS3025-01,시사러시아어1,이주홍,화15:00-16:15【31508B】목16:30-17:45【31508B】,3,11,0,오프라인
문과대학,러시아어문학과,전공핵심,RUS2002-01,초급러시아어2,권경준,화13:30-14:45【31708】목12:00-13:15【31708】,3,6,0,오프라인
문과대학,러시아어문학과,전공핵심,RUS2002-02,초급러시아어2,안혁,화12:00-13:15【31311】목13:30-14:45【31311】,3,16,0,오프라인
문과대학,러시아어문학과,전공핵심,RUS2022-01,러시아인의언어와세계,권경준,수09:00-10:15【31408】수10:30-11:45【31408】,3,21,0,오프라인
문과대학,러시아어문학과,전공핵심,RUS2026-01,러시아도시연구,김상현,월12:00-13:15【31503】수13:30-14:45【31503】,3,9,0,오프라인
문과대학,러시아어문학과,전공일반,RUS3042-01,러시아희곡,백승무,금12:00-13:15【31708】금13:30-14:45【31708】,3,21,0,오프라인
문과대학,러시아어문학과,전공(대학원),RUS4014-01,러시아문화텍스트번역1,김상현,화12:00-13:15【33212】목13:30-14:45【33212】,3,3,0,온-오프[오프라인+강의저장]
문과대학,글로컬문화콘텐츠전공,전공/전공일반,PHL3027-41,문화철학,이아름,화13:30-14:45【51155】목12:00-13:15【51155】,3,40,0,"온-오프[오프라인+강의저장,Real Time Streaming], 교양인정전공교과목(비전공생수강시, 균형교양 인간/문화의이해영역으로 인정)"
문과대학,글로컬문화콘텐츠전공,전공일반,CLA2003-01,인문학명저산책,허민,월09:00-10:15【31406】월10:30-11:45【31406】,3,52,0,오프라인
문과대학,글로컬문화콘텐츠전공,전공일반,CLA2003-02,인문학명저산책,오윤희,월10:30-11:45【31409】수09:00-10:15【31409】,3,58,0,오프라인
문과대학,글로컬문화콘텐츠전공,전공일반,CLA2003-04,인문학명저산책,김종엽,화18:00-19:15【31706】화19:30-20:45【31706】,3,75,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 경우에 따라 게더타운 혹은 Zep으로 실시간 수업 진행"
문과대학,글로컬문화콘텐츠전공,전공일반,DKL3017-01,비교문학.문화론,박진영,월16:30-17:45【31604】수15:00-16:15【31604】,3,62,0,"오프라인, ★ 한국인 학생반(외국인 학생 수강불가) ★"
문과대학,글로컬문화콘텐츠전공,전공일반,DKL3017-02,비교문학.문화론,강부원,수09:00-10:15【31606】수10:30-11:45【31606】,3,33,0,"온-오프[오프라인+Real Time Streaming], ★ 외국인 학생반(한국인 학생 수강불가) ★"
문과대학,글로컬문화콘텐츠전공,전공일반,CCS2020-01,페미니즘과현대문화,이지희,월16:30-17:45【31507】수15:00-16:15【31507】,3,16,0,오프라인
문과대학,글로컬문화콘텐츠전공,전공,CCS2021-01,트랜스아시아문화탐구,장영은,화12:00-13:15【31606】목13:30-14:45【31606】,3,25,0,온-오프[오프라인+강의저장]
문과대학,글로컬문화콘텐츠전공,전공일반,CCS3014-01,소수자문학과디아스포라문화읽기,전성규,월12:00-13:15【31603】수13:30-14:45【31603】,3,31,0,온-오프[오프라인+Real Time Streaming]
문과대학,글로컬문화콘텐츠전공,전공일반,CLA3108-01,인문학인공지능개론,가야트리나다라잔,금12:00-13:15【31313】금13:30-14:45【31313】,3,3,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 25% class discussions:RTS,Others:offline"
문과대학,글로컬문화콘텐츠전공,전공일반,DKL3037-01,한국문학과젠더,이혜령,화09:00-10:15【31503】목10:30-11:45【31503】,3,9,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
문과대학,글로컬문화콘텐츠전공,전공일반,DSC3002-01,데이터시각화실습,심원식,화15:00-16:15【31305】목16:30-17:45【31305】,3,42,0,"국제어수업, 오프라인"
문과대학,글로컬문화콘텐츠전공,전공일반,GCC3011-01,방송콘텐츠의기획과창작,백경선,금12:00-13:15【31507】금13:30-14:45【31507】,3,29,0,오프라인
문과대학,글로컬문화콘텐츠전공,전공핵심,GCC3012-01,현대성·글로컬문화커뮤니티·한류,천정환,화12:00-13:15【31609】목13:30-14:45【31609】,3,9,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
문과대학,글로컬문화콘텐츠전공,전공핵심,GCC3012-02,현대성·글로컬문화커뮤니티·한류,박철현,금09:00-10:15【31406】금10:30-11:45【31406】,3,11,0,온-오프[오프라인+Real Time Streaming]
문과대학,글로컬문화콘텐츠전공,전공일반,GCC3016-01,출판문화콘텐츠와책만들기,이용희,금15:00-16:15【31707】금16:30-17:45【31707】,3,13,0,온-오프[오프라인+강의저장]
문과대학,글로컬문화콘텐츠전공,전공일반,GCC3017-01,글로컬시대의세계영화읽기,박현선,수18:00-19:15【31503】수19:30-20:45【31503】,3,1,0,"국제어수업, 오프라인"
문과대학,글로컬문화콘텐츠전공,전공일반,HFS3002-01,미래디자인과인문학,김화자,목18:00-19:15【31603】목19:30-20:45【31603】,3,28,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
문과대학,글로컬문화콘텐츠전공,전공핵심,JAP2027-01,일본현대사회와동아시아,박이진,화13:30-14:45【31707】목12:00-13:15【31707】,3,38,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
문과대학,글로컬문화콘텐츠전공,전공일반,JAP3028-01,일본문화와영화,이영재,화09:00-10:15【31306B】화10:30-11:45【31306B】,3,15,0,오프라인
문과대학,글로컬문화콘텐츠전공,전공일반,JAP3030-01,일본인과일본문화,김영남,금12:00-13:15【31703】금13:30-14:45【31703】,3,15,0,온-오프[오프라인+Real Time Streaming]
문과대학,글로컬문화콘텐츠전공,전공일반,JAP3033-01,한일문화비교탐구,이영재,목09:00-10:15【31709】목10:30-11:45【31709】,3,7,0,오프라인
문과대학,글로컬문화콘텐츠전공,전공핵심,HFS2002-01,포스트휴먼과미래기획,김연순,금12:00-13:15【31605】금13:30-14:45【31605】,3,17,0,오프라인
문과대학,글로컬문화콘텐츠전공,전공일반,GCC3018-01,게임과현실,신현우,화18:00-19:15【31604】화19:30-20:45【31604】,3,28,0,오프라인
문과대학,글로컬문화콘텐츠전공,전공일반,HFS3004-01,장소의미래와인문학,김치헌,금18:00-19:15【31703】금19:30-20:45【31703】,3,8,0,오프라인
문과대학,한문학과,전공일반,CLA2003-01,인문학명저산책,허민,월09:00-10:15【31406】월10:30-11:45【31406】,3,52,0,오프라인
문과대학,한문학과,전공일반,CLA2003-02,인문학명저산책,오윤희,월10:30-11:45【31409】수09:00-10:15【31409】,3,58,0,오프라인
문과대학,한문학과,전공일반,CLA2003-04,인문학명저산책,김종엽,화18:00-19:15【31706】화19:30-20:45【31706】,3,75,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 경우에 따라 게더타운 혹은 Zep으로 실시간 수업 진행"
문과대학,한문학과,전공일반,CLA3007-01,동아시아의현대고전,최진석,화09:00-10:15【31706】화10:30-11:45【31706】,3,46,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
문과대학,한문학과,전공핵심,KLC2016-01,중급한문,이성민,금15:00-16:15【31507】금16:30-17:45【31507】,3,8,0,오프라인
문과대학,한문학과,전공핵심,DKL2019-01,고전문학사,한영규,월16:30-17:45【31603】수15:00-16:15【31603】,3,10,0,오프라인
문과대학,한문학과,전공핵심,KLC2002-01,사서강독2,이영호,화10:30-11:45【31609】목09:00-10:15【31609】,3,12,0,오프라인
문과대학,한문학과,전공핵심,KLC2013-01,이조한문학사,김영진,화12:00-13:15【31503】목13:30-14:45【31503】,3,1,0,온-오프[오프라인+강의저장]
문과대학,한문학과,전공핵심,KLC2015-01,초급한문2,이은영,수18:00-19:15【31512】수19:30-20:45【31512】,3,26,0,오프라인
문과대학,한문학과,전공일반,KLC3003-01,한국한문학비평,안대회,화15:00-16:15【31306B】목16:30-17:45【31306B】,3,10,0,오프라인
문과대학,한문학과,전공일반,KLC3011-01,이조산문선독,김종민,월18:00-19:15【31703】월19:30-20:45【31703】,3,6,0,오프라인
문과대학,한문학과,전공일반,KLC3012-01,실학원전강독,이승용,금12:00-13:15【31503】금13:30-14:45【31503】,3,18,0,오프라인
문과대학,한문학과,전공일반,KLC3023-01,행초서연습,조규남,금18:00-19:15【31706】금19:30-20:45【31706】,3,18,0,오프라인
문과대학,한문학과,전공일반,KLC3010-01,당송고문,안대회,화16:30-17:45【31311】목15:00-16:15【31311】,3,10,0,오프라인
문과대학,한문학과,전공일반,KLC3021-01,동아시아의한문학,김용태,월16:30-17:45【31311】수15:00-16:15【31311】,3,4,0,온-오프[오프라인+강의저장]
문과대학,한문학과,전공일반,DKL3006-01,고전소설론,이지하,화12:00-13:15【31703】목13:30-14:45【31703】,3,54,0,오프라인
문과대학,한문학과,전공일반,KLC3004-01,한국한시미학,장유승,화13:30-14:45【31609】목12:00-13:15【31609】,3,23,0,온-오프[오프라인+강의저장]
문과대학,비교문화전공,전공/전공일반,PHL3027-41,문화철학,이아름,화13:30-14:45【51155】목12:00-13:15【51155】,3,40,0,"온-오프[오프라인+강의저장,Real Time Streaming], 교양인정전공교과목(비전공생수강시, 균형교양 인간/문화의이해영역으로 인정)"
문과대학,비교문화전공,전공(대학원),CHS7004-I1,[도전학기] Python활용인문사회과학논문쓰기,한옥영,【iCampus 수업】,3,95,0,"중대형온라인강의, [도전학기] 학사과정생은 전공인정학과 여부 관계없이 전공TO로 수강신청됨"
문과대학,비교문화전공,전공일반,CHS2001-I1,[도전학기] 스마트폰이낳은신인류포노사피엔스,최재붕,【iCampus 수업】,1,94,0,"중대형온라인강의, [도전학기]"
문과대학,비교문화전공,전공일반,CLA2003-01,인문학명저산책,허민,월09:00-10:15【31406】월10:30-11:45【31406】,3,52,0,오프라인
문과대학,비교문화전공,전공일반,CLA2003-02,인문학명저산책,오윤희,월10:30-11:45【31409】수09:00-10:15【31409】,3,58,0,오프라인
문과대학,비교문화전공,전공일반,CLA2003-04,인문학명저산책,김종엽,화18:00-19:15【31706】화19:30-20:45【31706】,3,75,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 경우에 따라 게더타운 혹은 Zep으로 실시간 수업 진행"
문과대학,비교문화전공,전공일반,FRE3020-01,프랑스문학과신화,강희석,화15:00-16:15【31512】목16:30-17:45【31512】,3,40,0,오프라인
문과대학,비교문화전공,전공일반,CLA3007-01,동아시아의현대고전,최진석,화09:00-10:15【31706】화10:30-11:45【31706】,3,46,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
문과대학,비교문화전공,전공일반,DKL3017-01,비교문학.문화론,박진영,월16:30-17:45【31604】수15:00-16:15【31604】,3,62,0,"오프라인, ★ 한국인 학생반(외국인 학생 수강불가) ★"
문과대학,비교문화전공,전공일반,DKL3017-02,비교문학.문화론,강부원,수09:00-10:15【31606】수10:30-11:45【31606】,3,33,0,"온-오프[오프라인+Real Time Streaming], ★ 외국인 학생반(한국인 학생 수강불가) ★"
문과대학,비교문화전공,전공일반,CCS2020-01,페미니즘과현대문화,이지희,월16:30-17:45【31507】수15:00-16:15【31507】,3,16,0,오프라인
문과대학,비교문화전공,전공,CCS2021-01,트랜스아시아문화탐구,장영은,화12:00-13:15【31606】목13:30-14:45【31606】,3,25,0,온-오프[오프라인+강의저장]
문과대학,비교문화전공,전공일반,CCS3014-01,소수자문학과디아스포라문화읽기,전성규,월12:00-13:15【31603】수13:30-14:45【31603】,3,31,0,온-오프[오프라인+Real Time Streaming]
문과대학,비교문화전공,전공일반,CLA3108-01,인문학인공지능개론,가야트리나다라잔,금12:00-13:15【31313】금13:30-14:45【31313】,3,3,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 25% class discussions:RTS,Others:offline"
문과대학,비교문화전공,전공일반,DKL3037-01,한국문학과젠더,이혜령,화09:00-10:15【31503】목10:30-11:45【31503】,3,9,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
문과대학,비교문화전공,전공핵심,GCC3012-01,현대성·글로컬문화커뮤니티·한류,천정환,화12:00-13:15【31609】목13:30-14:45【31609】,3,9,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
문과대학,비교문화전공,전공핵심,GCC3012-02,현대성·글로컬문화커뮤니티·한류,박철현,금09:00-10:15【31406】금10:30-11:45【31406】,3,11,0,온-오프[오프라인+Real Time Streaming]
문과대학,비교문화전공,전공일반,JAP3033-01,한일문화비교탐구,이영재,목09:00-10:15【31709】목10:30-11:45【31709】,3,7,0,오프라인
문과대학,비교문화전공,전공일반,CCS3010-01,영화이론과비평,박희태,목09:00-10:15【31604】목10:30-11:45【31604】,3,57,0,오프라인
문과대학,비교문화전공,전공핵심,DKL2021-01,문학이론의이해,황호덕,수09:00-10:15【31603】수10:30-11:45【31603】,3,30,0,"오프라인, 기본적 대면수업 진행, 온라인수업의 경우 학교 방침을 따름"
문과대학,비교문화전공,전공(대학원),DKL4031-01,비교문학문화방법론특강,황호덕,화12:00-13:15【33402】화13:30-14:45【33402】,3,3,0,오프라인
문과대학,비교문화전공,전공일반,PHL3043-01,미래과학기술철학,이종관,화15:00-16:15【31308】목16:30-17:45【31308】,3,45,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 혁신수업-플립러닝 진행"
문과대학,비교문화전공,전공일반,GCC3018-01,게임과현실,신현우,화18:00-19:15【31604】화19:30-20:45【31604】,3,28,0,오프라인
문과대학,융합언어학연계전공,전공일반,ILI3004-01,디지털문명과언어의미래,최명원,화13:30-14:45【31503】목12:00-13:15【31503】,3,16,0,오프라인
문과대학,융합언어학연계전공,전공일반,CLA3108-01,인문학인공지능개론,가야트리나다라잔,금12:00-13:15【31313】금13:30-14:45【31313】,3,3,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 25% class discussions:RTS,Others:offline"
문과대학,융합언어학연계전공,전공핵심,DSC2004-01,데이터사이언스와파이썬,구자환,화09:00-10:15【31709】화10:30-11:45【31709】,3,43,0,오프라인
