전공영역1,전공영역2,구분,학수번호-분반,교과목명,교수,시간,학점,담은 인원,정원,비고
경제대학,통계학과,전공일반,BUS2007-02,투자론,오종민,월13:30-14:45【33303】수12:00-13:15【33303】,3,76,0,"국제어수업, 온-오프[오프라인+강의저장], 외국인 TO 3명이상 불가(3인까지만 허용)"
경제대학,통계학과,전공일반,BUS2007-03,투자론,송인욱,월18:00-19:15【33303】월19:30-20:45【33303】,3,83,0,오프라인
경제대학,통계학과,전공일반/전공핵심,STA2011-01,통계학원론,이준석,금09:00-10:15【미지정】금10:30-11:45【미지정】,3,116,0,"강의저장수업, 온라인[사전제작]"
경제대학,통계학과,전공일반,STA3014-01,통계적데이터마이닝,김재직,화10:30-11:45【32211】목09:00-10:15【32211】,3,69,0,오프라인
경제대학,통계학과,전공일반,ECO3031-01,금융계량경제학,김지현,화16:30-17:45【33205】목15:00-16:15【33205】,3,25,0,온-오프[오프라인+강의저장]
경제대학,통계학과,전공핵심,MAE2008-01,해석학2,강영훈,화16:30-17:45【50415】목15:00-16:15【50415】,3,7,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,통계학과,전공일반,SOE3001-01,통계적학습과인공지능,박종선,월09:00-10:15【31405】수10:30-11:45【31405】,3,27,0,오프라인
경제대학,통계학과,전공핵심,STA2008-01,통계수학,안수형,금15:00-16:15【31405】금16:30-17:45【31405】,3,25,0,오프라인
경제대학,통계학과,전공핵심,STA2010-01,회귀분석입문,서병태,월13:30-14:45【미지정】수12:00-13:15【미지정】,3,92,0,온라인[사전제작]
경제대학,통계학과,전공핵심,STA2014-01,수리통계학입문,서병태,월12:00-13:15【31405】수13:30-14:45【31405】,3,72,0,"국제어수업, 오프라인"
경제대학,통계학과,전공핵심,STA2014-02,수리통계학입문,이경재,화12:00-13:15【31704】목13:30-14:45【31704】,3,65,0,오프라인
경제대학,통계학과,전공핵심,STA2017-01,행렬대수학,안수형,금12:00-13:15【31405】금13:30-14:45【31405】,3,25,0,오프라인
경제대학,통계학과,전공일반,STA3005-01,베이즈통계입문,이근백,화09:00-10:15【32211】목10:30-11:45【32211】,3,36,0,오프라인
경제대학,통계학과,전공일반,STA3010-01,비모수통계입문,김찬민,월16:30-17:45【31405】수15:00-16:15【31405】,3,45,0,오프라인
경제대학,통계학과,전공일반,STA3020-01,금융통계학입문,박종선,월10:30-11:45【31405】수09:00-10:15【31405】,3,36,0,오프라인
경제대학,통계학과,전공일반,STA3021-01,확률과정론입문,백창룡,월18:00-19:15【31405】월19:30-20:45【31405】,3,44,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,통계학과,전공일반,STA3025-01,표본조사론,이준석,수18:00-19:15【31704】수19:30-20:45【31704】,3,61,0,온-오프[오프라인+강의저장]
경제대학,통계학과,전공(대학원),STA4006-01,고차원자료분석입문,백창룡,월09:00-10:15【31403】월10:30-11:45【31403】,3,12,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,통계학과,전공일반,BUS2007-05,투자론,임병화,화15:00-16:15【33304】목16:30-17:45【33304】,3,46,0,오프라인
경제대학,통계학과,전공핵심,STA2016-01,통계프로그래밍입문,박세영,월15:00-16:15【31405】수16:30-17:45【31405】,3,61,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,통계학과,전공일반,BUS2007-01,투자론,김대진,월13:30-14:45【33304】수12:00-13:15【33304】,3,16,0,"국제어수업, 온-오프[오프라인+강의저장]"
경제대학,국제통상학전공,전공/전공일반,PHL3027-41,문화철학,이아름,화13:30-14:45【51155】목12:00-13:15【51155】,3,40,0,"온-오프[오프라인+강의저장,Real Time Streaming], 교양인정전공교과목(비전공생수강시, 균형교양 인간/문화의이해영역으로 인정)"
경제대학,국제통상학전공,전공일반,INT3003-01,글로벌지속경영,정홍주,수09:00-10:15【32210】수10:30-11:45【32210】,3,45,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
경제대학,국제통상학전공,전공핵심,BIZ2022-04,회계원리,백원선,화09:00-10:15【33301】화10:30-11:45【33301】,3,65,0,온라인[사전제작]
경제대학,국제통상학전공,전공핵심,BIZ2022-05,회계원리,이재형,화13:30-14:45【33302】목12:00-13:15【33302】,3,97,0,오프라인
경제대학,국제통상학전공,전공핵심,BIZ2022-06,회계원리,이재형,월09:00-10:15【33303】수10:30-11:45【33303】,3,72,0,오프라인
경제대학,국제통상학전공,전공핵심,BIZ2022-07,회계원리,황주희,금12:00-13:15【33302】금13:30-14:45【33302】,3,79,0,오프라인
경제대학,국제통상학전공,전공일반,BUS3001-01,국제물류,김민재,금09:00-10:15【미지정】금10:30-11:45【미지정】,3,92,0,온라인[사전제작]
경제대학,국제통상학전공,전공일반,BUS3001-02,국제물류,김민재,금12:00-13:15【33306】금13:30-14:45【33306】,3,77,0,오프라인
경제대학,국제통상학전공,전공일반,BUS3027-01,글로벌리스크관리보험,맹승민,목18:00-19:15【33306】목19:30-20:45【33306】,3,69,0,오프라인
경제대학,국제통상학전공,전공일반,BUS3027-02,글로벌리스크관리보험,임소영,목18:00-19:15【33304】목19:30-20:45【33304】,3,57,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,국제통상학전공,전공일반/전공핵심,ECO2001-01,경제학원론1,김일중,월16:30-17:45【31403】수15:00-16:15【31403】,3,91,0,오프라인
경제대학,국제통상학전공,전공일반/전공핵심,ECO2001-02,경제학원론1,정미경,목09:00-10:15【31403】목10:30-11:45【31403】,3,63,0,온-오프[오프라인+강의저장]
경제대학,국제통상학전공,전공일반/전공핵심,ECO2001-04,경제학원론1,이해춘,목18:00-19:15【31405】목19:30-20:45【31405】,3,39,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
경제대학,국제통상학전공,전공일반/전공핵심,ECO2001-05,경제학원론1,신종각,금12:00-13:15【31704】금13:30-14:45【31704】,3,57,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
경제대학,국제통상학전공,전공일반/전공핵심,ECO2001-06,경제학원론1,박건영,금15:00-16:15【미지정】금16:30-17:45【미지정】,3,48,0,"국제어수업, 온라인[사전제작]"
경제대학,국제통상학전공,전공핵심,BIZ2022-I1,회계원리,최영수,【iCampus 수업】,3,94,0,중대형온라인강의 + 국제어
경제대학,국제통상학전공,전공일반,CHI3034-01,무역서신강독,김선희,화13:30-14:45【31607】목12:00-13:15【31607】,3,43,0,오프라인
경제대학,국제통상학전공,전공핵심,ECO2002-01,경제학원론2,김인무,수09:00-10:15【31704】수10:30-11:45【31704】,3,73,0,온라인[사전제작]
경제대학,국제통상학전공,전공핵심,ECO2002-02,경제학원론2,김호연,화13:30-14:45【31403】목12:00-13:15【31403】,3,73,0,오프라인
경제대학,국제통상학전공,전공핵심,ECO2002-03,경제학원론2,김명현,월09:00-10:15【31408】월10:30-11:45【31408】,3,58,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,국제통상학전공,전공핵심,ECO2002-04,경제학원론2,장선구,화09:00-10:15【33506】화10:30-11:45【33506】,3,66,0,오프라인
경제대학,국제통상학전공,전공핵심,ECO2003-03,미시경제학,변재욱,화12:00-13:15【31403】목13:30-14:45【31403】,3,69,0,오프라인
경제대학,국제통상학전공,전공핵심,ECO2003-04,미시경제학,이영식,화13:30-14:45【31704】목12:00-13:15【31704】,3,32,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
경제대학,국제통상학전공,전공핵심,ECO2004-02,거시경제학,김명현,화09:00-10:15【31705】화10:30-11:45【31705】,3,74,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,국제통상학전공,전공핵심,ECO2004-04,거시경제학,이규인,화18:00-19:15【31403】화19:30-20:45【31403】,3,60,0,오프라인
경제대학,국제통상학전공,전공핵심,ECO2004-05,거시경제학,신종각,월12:00-13:15【31704】수13:30-14:45【31704】,3,44,0,온라인[사전제작]
경제대학,국제통상학전공,전공일반,ECO3015-01,국제금융론,김성현,화16:30-17:45【31403】목15:00-16:15【31403】,3,50,0,"국제어수업, 오프라인"
경제대학,국제통상학전공,전공일반,ECO3015-02,국제금융론,조두연,화12:00-13:15【31405】목13:30-14:45【31405】,3,43,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
경제대학,국제통상학전공,전공일반,ECO3015-03,국제금융론,조두연,화13:30-14:45【31405】목12:00-13:15【31405】,3,34,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
경제대학,국제통상학전공,전공일반,ECO3018-02,국제통상론,양은모,화09:00-10:15【31403】화10:30-11:45【31403】,3,82,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
경제대학,국제통상학전공,전공일반,GER3028-01,독일비즈니스문화,이성주,화12:00-13:15【31306B】목13:30-14:45【31306B】,3,10,0,"국제어수업, 오프라인"
경제대학,국제통상학전공,전공핵심,INT2003-01,국제통상정책과관세,이영식,목09:00-10:15【32210】목10:30-11:45【32210】,3,46,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
경제대학,국제통상학전공,전공일반,INT3001-01,국제경제기구론,임동진,화09:00-10:15【32210】화10:30-11:45【32210】,3,70,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,국제통상학전공,전공일반,INT3004-01,지역통상론,박지문,화18:00-19:15【32210】화19:30-20:45【32210】,3,77,0,온라인[사전제작]
경제대학,국제통상학전공,전공(대학원),CHS7004-I1,[도전학기] Python활용인문사회과학논문쓰기,한옥영,【iCampus 수업】,3,95,0,"중대형온라인강의, [도전학기] 학사과정생은 전공인정학과 여부 관계없이 전공TO로 수강신청됨"
경제대학,국제통상학전공,전공일반,ECO3018-I1,국제통상론,김영한,【iCampus 수업】,3,193,0,중대형온라인강의 + 국제어
경제대학,국제통상학전공,전공핵심,ECO2004-07,거시경제학,김영세,화13:30-14:45【31705】목12:00-13:15【31705】,3,56,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,국제통상학전공,전공핵심,BIZ2022-02,회계원리,황주희,금09:00-10:15【33302】금10:30-11:45【33302】,3,61,0,오프라인
경제대학,국제통상학전공,전공핵심,BIZ2022-01,회계원리,최아름,수09:00-10:15【33301】수10:30-11:45【33301】,3,11,0,"국제어수업, 오프라인, 신임교원 담당예정(회계 최아름 교수님)/ 1주차 강의 오프라인 수업"
경제대학,국제통상학전공,전공핵심,INT2002-01,국제통상협상론,김민재,월09:00-10:15【32210】월10:30-11:45【32210】,3,46,0,온-오프[오프라인+강의저장]
경제대학,국제통상학전공,전공일반,RUS3025-01,시사러시아어1,이주홍,화15:00-16:15【31508B】목16:30-17:45【31508B】,3,11,0,오프라인
경제대학,경제학과,전공핵심,BIZ2022-04,회계원리,백원선,화09:00-10:15【33301】화10:30-11:45【33301】,3,65,0,온라인[사전제작]
경제대학,경제학과,전공핵심,BIZ2022-05,회계원리,이재형,화13:30-14:45【33302】목12:00-13:15【33302】,3,97,0,오프라인
경제대학,경제학과,전공핵심,BIZ2022-06,회계원리,이재형,월09:00-10:15【33303】수10:30-11:45【33303】,3,72,0,오프라인
경제대학,경제학과,전공핵심,BIZ2022-07,회계원리,황주희,금12:00-13:15【33302】금13:30-14:45【33302】,3,79,0,오프라인
경제대학,경제학과,전공(대학원),DBA4024-01,회계정보와가치평가,백원선,화15:00-16:15【33401】화16:30-17:45【33401】,3,3,0,"온-오프[오프라인+Real Time Streaming], 실시간 수업: Webex로 진행"
경제대학,경제학과,전공일반/전공핵심,ECO2001-01,경제학원론1,김일중,월16:30-17:45【31403】수15:00-16:15【31403】,3,91,0,오프라인
경제대학,경제학과,전공일반/전공핵심,ECO2001-02,경제학원론1,정미경,목09:00-10:15【31403】목10:30-11:45【31403】,3,63,0,온-오프[오프라인+강의저장]
경제대학,경제학과,전공일반/전공핵심,ECO2001-04,경제학원론1,이해춘,목18:00-19:15【31405】목19:30-20:45【31405】,3,39,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
경제대학,경제학과,전공일반/전공핵심,ECO2001-05,경제학원론1,신종각,금12:00-13:15【31704】금13:30-14:45【31704】,3,57,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
경제대학,경제학과,전공일반/전공핵심,ECO2001-06,경제학원론1,박건영,금15:00-16:15【미지정】금16:30-17:45【미지정】,3,48,0,"국제어수업, 온라인[사전제작]"
경제대학,경제학과,전공핵심,BIZ2022-I1,회계원리,최영수,【iCampus 수업】,3,94,0,중대형온라인강의 + 국제어
경제대학,경제학과,전공일반,USS3004-01,사회문제와공공정책,김상태,수09:00-10:15【61805】수10:30-11:45【61805】,3,54,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공일반,USS3004-02,사회문제와공공정책,김상태,화09:00-10:15【61805】화10:30-11:45【61805】,3,48,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공일반,ECO3031-01,금융계량경제학,김지현,화16:30-17:45【33205】목15:00-16:15【33205】,3,25,0,온-오프[오프라인+강의저장]
경제대학,경제학과,전공일반,SOE3001-01,통계적학습과인공지능,박종선,월09:00-10:15【31405】수10:30-11:45【31405】,3,27,0,오프라인
경제대학,경제학과,전공핵심,STA2014-01,수리통계학입문,서병태,월12:00-13:15【31405】수13:30-14:45【31405】,3,72,0,"국제어수업, 오프라인"
경제대학,경제학과,전공핵심,STA2014-02,수리통계학입문,이경재,화12:00-13:15【31704】목13:30-14:45【31704】,3,65,0,오프라인
경제대학,경제학과,전공핵심,ECO2002-01,경제학원론2,김인무,수09:00-10:15【31704】수10:30-11:45【31704】,3,73,0,온라인[사전제작]
경제대학,경제학과,전공핵심,ECO2002-02,경제학원론2,김호연,화13:30-14:45【31403】목12:00-13:15【31403】,3,73,0,오프라인
경제대학,경제학과,전공핵심,ECO2002-03,경제학원론2,김명현,월09:00-10:15【31408】월10:30-11:45【31408】,3,58,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공핵심,ECO2002-04,경제학원론2,장선구,화09:00-10:15【33506】화10:30-11:45【33506】,3,66,0,오프라인
경제대학,경제학과,전공핵심,ECO2003-03,미시경제학,변재욱,화12:00-13:15【31403】목13:30-14:45【31403】,3,69,0,오프라인
경제대학,경제학과,전공핵심,ECO2003-04,미시경제학,이영식,화13:30-14:45【31704】목12:00-13:15【31704】,3,32,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
경제대학,경제학과,전공핵심,ECO2004-02,거시경제학,김명현,화09:00-10:15【31705】화10:30-11:45【31705】,3,74,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공핵심,ECO2004-04,거시경제학,이규인,화18:00-19:15【31403】화19:30-20:45【31403】,3,60,0,오프라인
경제대학,경제학과,전공핵심,ECO2004-05,거시경제학,신종각,월12:00-13:15【31704】수13:30-14:45【31704】,3,44,0,온라인[사전제작]
경제대학,경제학과,전공일반,ECO3015-01,국제금융론,김성현,화16:30-17:45【31403】목15:00-16:15【31403】,3,50,0,"국제어수업, 오프라인"
경제대학,경제학과,전공일반,ECO3015-02,국제금융론,조두연,화12:00-13:15【31405】목13:30-14:45【31405】,3,43,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
경제대학,경제학과,전공일반,ECO3015-03,국제금융론,조두연,화13:30-14:45【31405】목12:00-13:15【31405】,3,34,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
경제대학,경제학과,전공일반,ECO3018-02,국제통상론,양은모,화09:00-10:15【31403】화10:30-11:45【31403】,3,82,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
경제대학,경제학과,전공(대학원),CHS7004-I1,[도전학기] Python활용인문사회과학논문쓰기,한옥영,【iCampus 수업】,3,95,0,"중대형온라인강의, [도전학기] 학사과정생은 전공인정학과 여부 관계없이 전공TO로 수강신청됨"
경제대학,경제학과,전공일반,ECO3018-I1,국제통상론,김영한,【iCampus 수업】,3,193,0,중대형온라인강의 + 국제어
경제대학,경제학과,전공일반,ECO2006-01,경제사,송병건,월12:00-13:15【31705】수13:30-14:45【31705】,3,74,0,온라인[사전제작]
경제대학,경제학과,전공일반,ECO2006-02,경제사,이성주,월15:00-16:15【31705】수16:30-17:45【31705】,3,66,0,오프라인
경제대학,경제학과,전공일반,ECO2011-01,경제통계분석,김인무,월09:00-10:15【미지정】월10:30-11:45【미지정】,3,82,0,"강의저장수업, 온라인[사전제작]"
경제대학,경제학과,전공일반,ECO2011-03,경제통계분석,박무환,목09:00-10:15【31705】목10:30-11:45【31705】,3,89,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공일반,ECO2012-01,산업조직론,박민수,화15:00-16:15【31403】목16:30-17:45【31403】,3,68,0,오프라인
경제대학,경제학과,전공일반,ECO2012-02,산업조직론,박민수,화16:30-17:45【31704】목15:00-16:15【31704】,3,61,0,오프라인
경제대학,경제학과,전공일반,ECO3003-01,근대경제사,송병건,월13:30-14:45【31705】수12:00-13:15【31705】,3,79,0,온라인[사전제작]
경제대학,경제학과,전공일반,ECO3003-02,근대경제사,송병건,수09:00-10:15【9B208】수10:30-11:45【9B208】,3,90,0,"온라인[사전제작], 글로벌경제학과 1학년 전용"
경제대학,경제학과,전공일반,ECO3003-03,근대경제사,이성주,월16:30-17:45【31705】수15:00-16:15【31705】,3,63,0,오프라인
경제대학,경제학과,전공일반,ECO3006-01,게임이론및응용,김덕규,금09:00-10:15【31704】금10:30-11:45【31704】,3,35,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
경제대학,경제학과,전공일반,ECO3011-01,금융정책,이근영,월13:30-14:45【31405】수12:00-13:15【31405】,3,83,0,온라인[사전제작]
경제대학,경제학과,전공일반,ECO3011-02,금융정책,전용일,화10:30-11:45【31704】목09:00-10:15【31704】,3,37,0,온-오프[오프라인+강의저장]
경제대학,경제학과,전공일반,ECO3012-01,동태경제학,김민성,금12:00-13:15【32210】금13:30-14:45【32210】,3,13,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공일반,ECO3014-01,재정정책,이동원,화15:00-16:15【31705】목16:30-17:45【31705】,3,60,0,오프라인
경제대학,경제학과,전공일반,ECO3014-02,재정정책,민수진,월09:00-10:15【31705】월10:30-11:45【31705】,3,69,0,오프라인
경제대학,경제학과,전공일반,ECO3023-01,현대경제사상과제도,김광수,화16:30-17:45【31405】목15:00-16:15【31405】,3,60,0,오프라인
경제대학,경제학과,전공일반,ECO3029-01,법경제학,김일중,월09:00-10:15【미지정】수10:30-11:45【미지정】,3,75,0,온라인[사전제작]
경제대학,경제학과,전공일반,ECO3032-01,교육경제학,이지윤,목09:00-10:15【31405】목10:30-11:45【31405】,3,18,0,"국제어수업, 온-오프[오프라인+강의저장]"
경제대학,경제학과,전공일반,ECO3042-01,보건빅데이터분석방법론,이진형,화18:00-19:15【31404】화19:30-20:45【31404】,3,9,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공일반,ECO3043-01,머신러닝과경제금융시계열예측,한희준,금09:00-10:15【31404】금10:30-11:45【31404】,3,13,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공일반,ECO3045-01,노동경제학과데이터사이언스,최재성,수09:00-10:15【31404】수10:30-11:45【31404】,3,23,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공(대학원),ECO4001-01,거시경제학1,이승덕,화15:00-16:15【33506】화16:30-17:45【33506】,3,6,0,오프라인
경제대학,경제학과,전공(대학원),ECO4005-01,계산경제학,티모시캄,월13:30-14:45【32517】수12:00-13:15【32517】,3,4,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공(대학원),ECO4006-01,계량경제학1,김창식,화09:00-10:15【31405】화10:30-11:45【31405】,3,13,0,오프라인
경제대학,경제학과,전공일반,GEC3403-01,Economic Development,정연하,화16:30-17:45【9B118】목15:00-16:15【9B118】,3,33,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 오프라인수업/ Brown대의 David Weil 교수님, 3회 특강 예정"
경제대학,경제학과,전공핵심,MAE2004-01,선형대수학의응용,윤상운,월15:00-16:15【50106】수16:30-17:45【50106】,3,36,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공핵심,ECO2004-07,거시경제학,김영세,화13:30-14:45【31705】목12:00-13:15【31705】,3,56,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,경제학과,전공핵심,BIZ2022-02,회계원리,황주희,금09:00-10:15【33302】금10:30-11:45【33302】,3,61,0,오프라인
경제대학,경제학과,전공핵심,BIZ2022-01,회계원리,최아름,수09:00-10:15【33301】수10:30-11:45【33301】,3,11,0,"국제어수업, 오프라인, 신임교원 담당예정(회계 최아름 교수님)/ 1주차 강의 오프라인 수업"
경제대학,경제학과,전공일반,ECO3001-01,수리경제학,김용관,월12:00-13:15【32210】수13:30-14:45【32210】,3,24,0,오프라인
경제대학,경제학과,전공일반,ECO3011-03,금융정책,전용일,화15:00-16:15【31704】목16:30-17:45【31704】,3,43,0,온-오프[오프라인+강의저장]
경제대학,글로벌경제학과,전공핵심/전공일반,GBA2003-01,Introduction to Financial Accounting,안민관,월09:00-10:15【90110】월10:30-11:45【90110】,3,70,0,"국제어수업, 온-오프[오프라인+강의저장], 글로벌경영학과 전용(글로벌경제학과 수강불가)"
경제대학,글로벌경제학과,전공핵심/전공일반,GBA2003-02,Introduction to Financial Accounting,안민관,월18:00-19:15【90110】월19:30-20:45【90110】,3,56,0,"국제어수업, 온-오프[오프라인+강의저장], 글로벌경영학과 전용(글로벌경제학과 수강불가)"
경제대학,글로벌경제학과,전공핵심/전공일반,GBA2005-01,Financial Management,박흥주,월09:00-10:15【9B218】수10:30-11:45【9B218】,3,26,0,"국제어수업, 오프라인, I-CORE 선수과목"
경제대학,글로벌경제학과,전공핵심/전공일반,GBA2005-02,Financial Management,박흥주,월10:30-11:45【9B218】수09:00-10:15【9B218】,3,42,0,"국제어수업, 오프라인, I-CORE 선수과목"
경제대학,글로벌경제학과,전공핵심/전공일반,GBA2032-01,Intermediate Accounting I,안민관,화09:00-10:15【90110】화10:30-11:45【90110】,3,36,0,"국제어수업, 온-오프[오프라인+강의저장]"
경제대학,글로벌경제학과,전공일반,GBA3025-01,Current Topics in Finance,백형기,수09:00-10:15【90110】수10:30-11:45【90110】,3,14,0,"국제어수업, 오프라인"
경제대학,글로벌경제학과,전공일반,GBA3035-01,Integration of Systems and Business Informatics,김용석,화13:30-14:45【9B218】목12:00-13:15【9B218】,3,47,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
경제대학,글로벌경제학과,전공일반,GEC2009-01,Introduction to Microeconomics,오상용,화09:00-10:15【9B218】목10:30-11:45【9B218】,3,108,0,"강의저장수업 + 국제어, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 글로벌경영학과 전용수업(글로벌경제학과 수강불가)"
경제대학,글로벌경제학과,전공일반,SOE3001-01,통계적학습과인공지능,박종선,월09:00-10:15【31405】수10:30-11:45【31405】,3,27,0,오프라인
경제대학,글로벌경제학과,전공(대학원),CHS7004-I1,[도전학기] Python활용인문사회과학논문쓰기,한옥영,【iCampus 수업】,3,95,0,"중대형온라인강의, [도전학기] 학사과정생은 전공인정학과 여부 관계없이 전공TO로 수강신청됨"
경제대학,글로벌경제학과,전공일반,ECO2006-01,경제사,송병건,월12:00-13:15【31705】수13:30-14:45【31705】,3,74,0,온라인[사전제작]
경제대학,글로벌경제학과,전공일반,ECO2006-02,경제사,이성주,월15:00-16:15【31705】수16:30-17:45【31705】,3,66,0,오프라인
경제대학,글로벌경제학과,전공일반,ECO3003-01,근대경제사,송병건,월13:30-14:45【31705】수12:00-13:15【31705】,3,79,0,온라인[사전제작]
경제대학,글로벌경제학과,전공일반,ECO3003-02,근대경제사,송병건,수09:00-10:15【9B208】수10:30-11:45【9B208】,3,90,0,"온라인[사전제작], 글로벌경제학과 1학년 전용"
경제대학,글로벌경제학과,전공일반,ECO3003-03,근대경제사,이성주,월16:30-17:45【31705】수15:00-16:15【31705】,3,63,0,오프라인
경제대학,글로벌경제학과,전공일반,ECO3011-01,금융정책,이근영,월13:30-14:45【31405】수12:00-13:15【31405】,3,83,0,온라인[사전제작]
경제대학,글로벌경제학과,전공일반,ECO3011-02,금융정책,전용일,화10:30-11:45【31704】목09:00-10:15【31704】,3,37,0,온-오프[오프라인+강의저장]
경제대학,글로벌경제학과,전공일반,ECO3029-01,법경제학,김일중,월09:00-10:15【미지정】수10:30-11:45【미지정】,3,75,0,온라인[사전제작]
경제대학,글로벌경제학과,전공(대학원),ECO4001-01,거시경제학1,이승덕,화15:00-16:15【33506】화16:30-17:45【33506】,3,6,0,오프라인
경제대학,글로벌경제학과,전공(대학원),ECO4005-01,계산경제학,티모시캄,월13:30-14:45【32517】수12:00-13:15【32517】,3,4,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
경제대학,글로벌경제학과,전공(대학원),ECO4006-01,계량경제학1,김창식,화09:00-10:15【31405】화10:30-11:45【31405】,3,13,0,오프라인
경제대학,글로벌경제학과,전공일반,GEC3403-01,Economic Development,정연하,화16:30-17:45【9B118】목15:00-16:15【9B118】,3,33,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 오프라인수업/ Brown대의 David Weil 교수님, 3회 특강 예정"
경제대학,글로벌경제학과,전공핵심,GEC2005-01,Mathematics for Economics,김민성,화09:00-10:15【9B118】목10:30-11:45【9B118】,3,108,0,"강의저장수업 + 국제어, 온라인[사전제작]"
경제대학,글로벌경제학과,전공일반,GEC3103-01,International Trade,김영한,화18:00-19:15【9B118】화19:30-20:45【9B118】,3,90,0,"국제어수업, 온라인[사전제작]"
경제대학,글로벌경제학과,전공일반,GEC3105-01,Game Theory,김덕규,금12:00-13:15【9B118】금13:30-14:45【9B118】,3,28,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
경제대학,글로벌경제학과,전공일반,GEC3106-01,Advanced Microeconomic Theory,송준,목09:00-10:15【9B208】목10:30-11:45【9B208】,3,11,0,"국제어수업, 오프라인"
경제대학,글로벌경제학과,전공일반,GEC3109-01,Advanced Macroeconomic Theory,김영세,월13:30-14:45【9B118】수12:00-13:15【9B118】,3,14,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
경제대학,글로벌경제학과,전공일반,GEC3202-01,International Monetary Economics,김경수,월16:30-17:45【9B208】수15:00-16:15【9B208】,3,9,0,"국제어수업, 오프라인"
경제대학,글로벌경제학과,전공일반,GEC3203-01,Financial Economics,황수성,월09:00-10:15【9B118】월10:30-11:45【9B118】,3,56,0,"국제어수업, 온라인[사전제작], GBA2005 Financial Management 과목과 중복수강 금지"
경제대학,글로벌경제학과,전공핵심,GEC3204-01,Econometrics,김현철,월16:30-17:45【9B118】수15:00-16:15【9B118】,3,80,0,"국제어수업, 오프라인, Exchange students cannot apply"
