전공영역1,전공영역2,구분,학수번호-분반,교과목명,교수,시간,학점,담은 인원,정원,비고
교양/기타,고전.명저 (인문사회),교양,GEDM001-01,고전명저북클럽,고재석,금10:00-10:50【50104】금11:00-11:50【50104】,3,33,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 재학생 전용반 / 수강삭제 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-02,고전명저북클럽,구현숙,금14:00-14:50【50205】금15:00-15:50【50205】,3,26,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-03,고전명저북클럽,권경자,금12:00-12:50【50523A】금13:00-13:50【50523A】,3,28,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-04,고전명저북클럽,권경자,금14:00-14:50【50523A】금15:00-15:50【50523A】,3,25,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-05,고전명저북클럽,김경호,금10:00-10:50【31506】금11:00-11:50【31506】,3,26,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-06,고전명저북클럽,한성일,금12:00-12:50【61706】금13:00-13:50【61706】,3,24,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-07,고전명저북클럽,김종석,금10:00-10:50【50310】금11:00-11:50【50310】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-08,고전명저북클럽,김미란,금12:00-12:50【50305】금13:00-13:50【50305】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-09,고전명저북클럽,김미란,금14:00-14:50【50305】금15:00-15:50【50305】,3,21,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-10,고전명저북클럽,김병욱,금12:00-12:50【50304】금13:00-13:50【50304】,3,24,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-11,고전명저북클럽,김병욱,금16:00-16:50【31506】금17:00-17:50【31506】,3,25,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-12,고전명저북클럽,김봉석,금10:00-10:50【61802】금11:00-11:50【61802】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-13,고전명저북클럽,김상현,금12:00-12:50【50104】금13:00-13:50【50104】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-14,고전명저북클럽,김상현,금14:00-14:50【50104】금15:00-15:50【50104】,3,21,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-15,고전명저북클럽,김성수,금10:00-10:50【50304】금11:00-11:50【50304】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-18,고전명저북클럽,김영,금10:00-10:50【31608】금11:00-11:50【31608】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-19,고전명저북클럽,김영,금12:00-12:50【31608】금13:00-13:50【31608】,3,25,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-20,고전명저북클럽,김종규,금12:00-12:50【50306】금13:00-13:50【50306】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-21,고전명저북클럽,김종석,금12:00-12:50【50310】금13:00-13:50【50310】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-22,고전명저북클럽,김주일,금16:00-16:50【50104】금17:00-17:50【50104】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-23,고전명저북클럽,김준태,금14:00-14:50【61607】금15:00-15:50【61607】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-24,고전명저북클럽,김진,금10:00-10:50【50402】금11:00-11:50【50402】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-25,고전명저북클럽,김진균,금12:00-12:50【61707】금13:00-13:50【61707】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-26,고전명저북클럽,김진균,금14:00-14:50【61707】금15:00-15:50【61707】,3,19,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-27,고전명저북클럽,김태경,금14:00-14:50【31506】금15:00-15:50【31506】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-28,고전명저북클럽,김종규,금10:00-10:50【50306】금11:00-11:50【50306】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-30,고전명저북클럽,나연숙,금14:00-14:50【61703】금15:00-15:50【61703】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-31,고전명저북클럽,노란,금16:00-16:50【50105】금17:00-17:50【50105】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-32,고전명저북클럽,박미리,금12:00-12:50【31408】금13:00-13:50【31408】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-33,고전명저북클럽,박미리,금14:00-14:50【31408】금15:00-15:50【31408】,3,21,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-34,고전명저북클럽,박상태,금10:00-10:50【50205】금11:00-11:50【50205】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-35,고전명저북클럽,박상태,금12:00-12:50【50205】금13:00-13:50【50205】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-37,고전명저북클럽,박지영,금10:00-10:50【31603】금11:00-11:50【31603】,3,25,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-A1,고전명저북클럽,안상원,금10:00-10:50【33201】금11:00-11:50【33201】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-A2,고전명저북클럽,안상원,금16:00-16:50【50305】금17:00-17:50【50305】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-A3,고전명저북클럽,안상혁,금10:00-10:50【50305】금11:00-11:50【50305】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-A4,고전명저북클럽,오종우,금10:00-10:50【31705】금11:00-11:50【31705】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-A5,고전명저북클럽,오현정,금12:00-12:50【20101B】금13:00-13:50【20101B】,3,19,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-A6,고전명저북클럽,오현정,금14:00-14:50【20101B】금15:00-15:50【20101B】,3,18,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-A7,고전명저북클럽,우상수,금12:00-12:50【50401】금13:00-13:50【50401】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-A8,고전명저북클럽,우상수,금14:00-14:50【50401】금15:00-15:50【50401】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-A9,고전명저북클럽,이기백,금16:00-16:50【50408】금17:00-17:50【50408】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-B1,고전명저북클럽,이선열,금12:00-12:50【31508B】금13:00-13:50【31508B】,3,19,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-B2,고전명저북클럽,이선열,금16:00-16:50【50415】금17:00-17:50【50415】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-B3,고전명저북클럽,이은영,금14:00-14:50【20203】금15:00-15:50【20203】,3,21,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-B4,고전명저북클럽,이주강,금14:00-14:50【50304】금15:00-15:50【50304】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-B5,고전명저북클럽,이주강,금16:00-16:50【50304】금17:00-17:50【50304】,3,19,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-B7,고전명저북클럽,임부연,금14:00-14:50【61603】금15:00-15:50【61603】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-B8,고전명저북클럽,김진,금12:00-12:50【50402】금13:00-13:50【50402】,3,21,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-B9,고전명저북클럽,임홍태,금14:00-14:50【50402】금15:00-15:50【50402】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-C0,고전명저북클럽,임홍태,금16:00-16:50【50402】금17:00-17:50【50402】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-C1,고전명저북클럽,장우성,금14:00-14:50【50308】금15:00-15:50【50308】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-C2,고전명저북클럽,장우성,금16:00-16:50【50308】금17:00-17:50【50308】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-C3,고전명저북클럽,전대석,금14:00-14:50【50319】금15:00-15:50【50319】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-C4,고전명저북클럽,정준영,금14:00-14:50【50310】금15:00-15:50【50310】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-C5,고전명저북클럽,정준영,금16:00-16:50【50310】금17:00-17:50【50310】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-C6,고전명저북클럽,정지용,금14:00-14:50【31705】금15:00-15:50【31705】,3,24,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-C7,고전명저북클럽,정현숙,금12:00-12:50【50105】금13:00-13:50【50105】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-C9,고전명저북클럽,조원경,금10:00-10:50【50308】금11:00-11:50【50308】,3,21,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-D0,고전명저북클럽,조원경,금12:00-12:50【50308】금13:00-13:50【50308】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-D1,고전명저북클럽,조일,금14:00-14:50【50423】금15:00-15:50【50423】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-D2,고전명저북클럽,조일,금16:00-16:50【50423】금17:00-17:50【50423】,3,19,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-D5,고전명저북클럽,한기호,금12:00-12:50【50408】금13:00-13:50【50408】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-D6,고전명저북클럽,한기호,금14:00-14:50【50408】금15:00-15:50【50408】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-D7,고전명저북클럽,한성일,금14:00-14:50【61706】금15:00-15:50【61706】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-D9,고전명저북클럽,현남숙,금10:00-10:50【50523A】금11:00-11:50【50523A】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-E0,고전명저북클럽,홍이정,금12:00-12:50【50415】금13:00-13:50【50415】,3,19,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-E1,고전명저북클럽,한승일,금14:00-14:50【50415】금15:00-15:50【50415】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-E2,고전명저북클럽,홍이정,금14:00-14:50【50306】금15:00-15:50【50306】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-A0,고전명저북클럽,심현섭,금10:00-10:50【31507】금11:00-11:50【31507】,3,21,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-16,고전명저북클럽,함윤식,금12:00-12:50【33301】금13:00-13:50【33301】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-17,고전명저북클럽,구현숙,금16:00-16:50【50205】금17:00-17:50【50205】,3,21,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-29,고전명저북클럽,김화자,금10:00-10:50【31403】금11:00-11:50【31403】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-39,고전명저북클럽,배선애,금12:00-12:50【50411】금13:00-13:50【50411】,3,23,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-40,고전명저북클럽,배선애,금16:00-16:50【50306】금17:00-17:50【50306】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-C8,고전명저북클럽,정현숙,금14:00-14:50【50105】금15:00-15:50【50105】,3,19,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-D3,고전명저북클럽,최문형,금14:00-14:50【50411】금15:00-15:50【50411】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-D4,고전명저북클럽,최문형,금16:00-16:50【50411】금17:00-17:50【50411】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-D8,고전명저북클럽,함윤식,금16:00-16:50【50523A】금17:00-17:50【50523A】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-36,고전명저북클럽,박정하,금10:00-10:50【50408】금11:00-11:50【50408】,3,19,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-38,고전명저북클럽,박희경,금10:00-10:50【31408】금11:00-11:50【31408】,3,19,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-B0,고전명저북클럽,이상철,금10:00-10:50【50106】금11:00-11:50【50106】,3,16,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,고전.명저 (인문사회),교양,GEDM001-B6,고전명저북클럽,이천승,금10:00-10:50【50411】금11:00-11:50【50411】,3,20,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 수강삭제 및 수강철회 불가"
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-02,성균논어,고재석,월11:00-11:50【50307】월12:00-12:50【50307】,2,30,0,"국제어수업, 온-오프[오프라인+Real Time Streaming], 국제어(Chinese)"
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-03,성균논어,정병섭,월13:00-13:50【50307】월14:00-14:50【50307】,2,70,0,오프라인
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-04,성균논어,정병섭,월15:00-15:50【50412】월16:00-16:50【50412】,2,68,0,오프라인
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-06,성균논어,김종석,화11:00-11:50【50407】화12:00-12:50【50407】,2,62,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-07,성균논어,김병목,화13:00-13:50【50104】화14:00-14:50【50104】,2,50,0,오프라인
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-08,성균논어,윤민향,화15:00-15:50【50307】화16:00-16:50【50307】,2,72,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-10,성균논어,유은주,수11:00-11:50【50307】수12:00-12:50【50307】,2,68,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-11,성균논어,임홍태,수13:00-13:50【33402】수14:00-14:50【33402】,2,29,0,오프라인
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-12,성균논어,이주강,목11:00-11:50【50104】목12:00-12:50【50104】,2,60,0,오프라인
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-13,성균논어,배제성,목13:00-13:50【50407】목14:00-14:50【50407】,2,71,0,오프라인
교양/기타,성균인성.리더십 (인문사회),교양,GEDR014-01,실천리더십,홍성호,월13:00-13:50【31508B】월14:00-14:50【31508B】,2,38,0,오프라인
교양/기타,성균인성.리더십 (인문사회),교양,GEDR014-02,실천리더십,홍성호,화13:00-13:50【31508B】화14:00-14:50【31508B】,2,33,0,오프라인
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-01,성균논어,성시훈,월09:00-09:50【50307】월10:00-10:50【50307】,2,57,0,오프라인
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-05,성균논어,홍린,화09:00-09:50【50104】화10:00-10:50【50104】,2,38,0,오프라인
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-09,성균논어,김세종,수09:00-09:50【50307】수10:00-10:50【50307】,2,57,0,오프라인
교양/기타,성균인성.리더십 (인문사회),교양,GEDC010-14,성균논어,함윤식,목15:00-15:50【50307】목16:00-16:50【50307】,2,44,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-41,성균논어,윤민향,월11:00-11:50【51205】월12:00-12:50【51205】,2,71,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-43,성균논어,김미라,화13:00-13:50【51205】화14:00-14:50【51205】,2,65,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-44,성균논어,김단영,화15:00-15:50【51205】화16:00-16:50【51205】,2,60,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-45,성균논어,임선영,수09:00-09:50【51205】수10:00-10:50【51205】,2,31,0,"오프라인, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-46,성균논어,김종석,수11:00-11:50【51205】수12:00-12:50【51205】,2,67,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-47,성균논어,김종석,수13:00-13:50【51205】수14:00-14:50【51205】,2,64,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-48,성균논어,유은주,목09:00-09:50【51205】목10:00-10:50【51205】,2,40,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-52,성균논어,윤민향,월15:00-15:50【51205】월16:00-16:50【51205】,2,65,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-53,성균논어,고재석,금15:00-15:50【61352】금16:00-16:50【61352】,2,3,0,"오프라인, ABEEK, 소재부품융합공학과 전용반"
교양/기타,성균인성.리더십 (자연과학),교양,GEDR014-42,실천리더십,윤민향,목15:00-15:50【85718】목16:00-16:50【85718】,2,47,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-49,성균논어,임종수,목11:00-11:50【51205】목12:00-12:50【51205】,2,53,0,"오프라인, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-51,성균논어,임종수,목15:00-15:50【51205】목16:00-16:50【51205】,2,57,0,"오프라인, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDR014-41,실천리더십,이덕근,수15:00-15:50【26508】수16:00-16:50【26508】,2,31,0,"오프라인, ABEEK"
교양/기타,성균인성.리더십 (자연과학),교양,GEDC010-42,성균논어,금종현,화11:00-11:50【51205】화12:00-12:50【51205】,2,24,0,"오프라인, ABEEK"
